Date, scanner, mean_snr, mean_tsnr
2022-12-27, fmrif3tb, 363.55, 183.66
2022-12-28, fmrif3tb, 337.58, 168.24
2022-12-30, fmrif3tb, 428.68, 206.67
2023-01-03, fmrif3tb, 274.45, 129.04
2023-01-04, fmrif3tb, 316.03, 176
2023-01-05, fmrif3tb, 417.04, 187.44
2023-01-06, fmrif3tb, 265.76, 140.03
2023-01-10, fmrif3tb, 338.01, 154.3
2023-01-11, fmrif3tb, 323.1, 175.42
2023-01-12, fmrif3tb, 282.51, 141.92
2023-01-13, fmrif3tb, 365.13, 176.72
2023-01-17, fmrif3tb, 306.4, 156.29
2023-01-18, fmrif3tb, 231.75, 106.24
2023-01-19, fmrif3tb, 285.04, 163.56
2023-01-21, fmrif3tb, 195.07, 96.16
2023-01-22, fmrif3tb, 246.92, 112.78
2023-01-23, fmrif3tb, 336.59, 169.12
2023-01-25, fmrif3tb, 397.26, 191.21
2023-01-26, fmrif3tb, 313.99, 132.23
2023-01-27, fmrif3tb, 388.12, 201.16
2023-01-28, fmrif3tb, 349.47, 167.43
2023-01-30, fmrif3tb, 390.26, 162.41
2023-01-31, fmrif3tb, 321.13, 143.62
2023-02-01, fmrif3tb, 438.34, 219.18
2023-02-02, fmrif3tb, 327.46, 184.09
2023-02-03, fmrif3tb, 354.37, 180.83
2023-02-04, fmrif3tb, 302.55, 177.81
2023-02-05, fmrif3tb, 398.7, 237.72
2023-02-06, fmrif3tb, 408.28, 216.28
2023-02-07, fmrif3tb, 347.89, 164.81
2023-02-08, fmrif3tb, 365.02, 156.05
2023-02-09, fmrif3tb, 415.08, 232.19
2023-02-10, fmrif3tb, 432.99, 202.68
2023-02-11, fmrif3tb, 345.4, 154.09
2023-02-13, fmrif3tb, 348.51, 208.64
2023-02-14, fmrif3tb, 360.23, 212.04
2023-02-15, fmrif3tb, 417.77, 168.66
2023-02-16, fmrif3tb, 266.12, 133.53
2023-02-18, fmrif3tb, 243.89, 118.7
2023-02-19, fmrif3tb, 382.39, 207.71
2023-02-21, fmrif3tb, 376.17, 192.27
2023-02-23, fmrif3tb, 389.79, 191.1
2023-02-24, fmrif3tb, 357.52, 168.85
2023-02-25, fmrif3tb, 355.84, 207.36
2023-02-27, fmrif3tb, 325.16, 151.01
2023-02-28, fmrif3tb, 389.61, 148.88
2023-03-01, fmrif3tb, 288.42, 152.81
2023-03-02, fmrif3tb, 359.26, 196.67
2023-03-03, fmrif3tb, 368.1, 196.33
2023-03-04, fmrif3tb, 357.08, 206.5
2023-03-06, fmrif3tb, 269.93, 143.41
2023-03-07, fmrif3tb, 385.7, 174.72
2023-03-08, fmrif3tb, 339.03, 180.22
2023-03-09, fmrif3tb, 339.9, 165.74
2023-03-10, fmrif3tb, 354.73, 180.46
2023-03-13, fmrif3tb, 335.85, 146.78
2023-03-14, fmrif3tb, 351.58, 192.57
2023-03-15, fmrif3tb, 363.93, 213.26
2023-03-16, fmrif3tb, 289.37, 139.49
2023-03-17, fmrif3tb, 335.06, 192.34
2023-03-18, fmrif3tb, 357.15, 197.47
2023-03-20, fmrif3tb, 392.68, 185.1
2023-03-21, fmrif3tb, 421.16, 171.07
2023-03-22, fmrif3tb, 344.68, 167.23
2023-03-23, fmrif3tb, 375.19, 226.28
2023-03-25, fmrif3tb, 380.12, 211.7
2023-03-27, fmrif3tb, 327.24, 158.55
2023-03-28, fmrif3tb, 368.23, 154.1
2023-03-29, fmrif3tb, 403.18, 224.22
2023-03-31, fmrif3tb, 332.84, 196.78
2023-04-02, fmrif3tb, 456.99, 226.15
2023-04-03, fmrif3tb, 304.14, 113.39
2023-04-04, fmrif3tb, 389.95, 165.85
2023-04-05, fmrif3tb, 387.57, 197.29
2023-04-08, fmrif3tb, 427, 200.5
2023-04-09, fmrif3tb, 356.58, 179.15
2023-04-12, fmrif3tb, 346.15, 165.9
2023-04-15, fmrif3tb, 367.15, 177.32
2023-04-16, fmrif3tb, 309.54, 167.54
2023-04-17, fmrif3tb, 358.73, 193.75
2023-04-18, fmrif3tb, 374.24, 188.4
2023-04-20, fmrif3tb, 316.14, 147.86
2023-04-21, fmrif3tb, 347.63, 179.15
2023-04-24, fmrif3tb, 288.27, 140.23
2023-04-25, fmrif3tb, 263.83, 136.8
2023-04-26, fmrif3tb, 420.23, 233.38
2023-04-28, fmrif3tb, 306.19, 155.49
2023-05-01, fmrif3tb, 327.21, 171.55
2023-05-02, fmrif3tb, 365.81, 190.13
2023-05-03, fmrif3tb, 355.82, 165.56
2023-05-04, fmrif3tb, 243.15, 143.13
2023-05-06, fmrif3tb, 428.77, 174.63
2023-05-07, fmrif3tb, 391.17, 214.72
2023-05-08, fmrif3tb, 109.7, 90.58
2023-05-09, fmrif3tb, 367.41, 178.95
2023-05-11, fmrif3tb, 344.56, 219.87
2023-05-12, fmrif3tb, 312.12, 134.19
2023-05-15, fmrif3tb, 364.66, 189.77
2023-05-16, fmrif3tb, 398.75, 198.25
2023-05-17, fmrif3tb, 367.04, 204.71
2023-05-18, fmrif3tb, 332.67, 180.98
2023-05-19, fmrif3tb, 414.75, 211.8
2023-05-20, fmrif3tb, 340.89, 146.57
2023-05-23, fmrif3tb, 434.42, 203.23
2023-05-24, fmrif3tb, 364.34, 168.91
2023-05-25, fmrif3tb, 360.04, 175.78
2023-05-26, fmrif3tb, 352.45, 131.29
2023-05-30, fmrif3tb, 269.01, 145.02
2023-05-31, fmrif3tb, 288.42, 138.48
2023-06-01, fmrif3tb, 382.96, 213.54
2023-06-02, fmrif3tb, 357.38, 146.91
2023-06-03, fmrif3tb, 387.54, 207.91
2023-06-05, fmrif3tb, 382.34, 196.76
2023-06-06, fmrif3tb, 273.47, 147.5
2023-06-07, fmrif3tb, 248.57, 137.22
2023-06-08, fmrif3tb, 288.31, 142.81
2023-06-09, fmrif3tb, 356.24, 171.18
2023-06-13, fmrif3tb, 377.59, 195.86
2023-06-14, fmrif3tb, 304.81, 132.78
2023-06-15, fmrif3tb, 324.52, 155.44
2023-06-20, fmrif3tb, 414.07, 216.02
2023-06-21, fmrif3tb, 305.87, 156.84
2023-06-22, fmrif3tb, 408.71, 227.04
2023-06-23, fmrif3tb, 387.12, 227.89
2023-06-25, fmrif3tb, 389.86, 204.03
2023-06-26, fmrif3tb, 377.11, 184.01
2023-06-27, fmrif3tb, 400.19, 188.96
2023-06-28, fmrif3tb, 383.6, 206.82
2023-06-29, fmrif3tb, 384.98, 214.91
2023-06-30, fmrif3tb, 396.82, 218.46
2023-07-01, fmrif3tb, 386.21, 204.55
2023-07-03, fmrif3tb, 418.12, 238.38
2023-07-05, fmrif3tb, 386.85, 199.79
2023-07-06, fmrif3tb, 286.56, 143.13
2023-07-07, fmrif3tb, 145.59, 81.83
2023-07-08, fmrif3tb, 383.54, 194.42
2023-07-09, fmrif3tb, 314.82, 165.75
2023-07-10, fmrif3tb, 344.4, 182.42
2023-07-11, fmrif3tb, 415.76, 212.57
2023-07-12, fmrif3tb, 337.02, 196.57
2023-07-13, fmrif3tb, 420.88, 224.51
2023-07-14, fmrif3tb, 407.84, 220.99
2023-07-17, fmrif3tb, 417.64, 229.97
2023-07-18, fmrif3tb, 414.99, 239.47
2023-07-19, fmrif3tb, 315.53, 193
2023-07-20, fmrif3tb, 419.97, 215.07
2023-07-21, fmrif3tb, 389.83, 211.97
2023-07-23, fmrif3tb, 464.24, 220.69
2023-07-26, fmrif3tb, 384.18, 226.18
2023-07-27, fmrif3tb, 406.56, 220.42
2023-07-28, fmrif3tb, 443.19, 214.3
2023-08-05, fmrif3tb, 427.77, 207.51
2023-08-07, fmrif3tb, 389.62, 193.45
2023-08-08, fmrif3tb, 399.65, 234.62
2023-08-01, fmrif3tb, 371.57, 237.46
2023-08-10, fmrif3tb, 401.79, 203.91
2023-08-11, fmrif3tb, 381.39, 234.42
2023-08-12, fmrif3tb, 394.44, 196.12
2023-08-14, fmrif3tb, 364.83, 215.14
2023-08-16, fmrif3tb, 341.69, 179.58
2023-08-17, fmrif3tb, 407.45, 211.73
2023-08-18, fmrif3tb, 476.21, 243.09
2023-08-23, fmrif3tb, 423.18, 230.21
2023-08-24, fmrif3tb, 442.21, 209.33
2023-08-25, fmrif3tb, 412.43, 226.38
2023-08-27, fmrif3tb, 371.13, 217.19
2023-08-28, fmrif3tb, 381.98, 181.88
2023-08-29, fmrif3tb, 387.51, 223.58
2023-08-30, fmrif3tb, 331.81, 226.93
2023-08-31, fmrif3tb, 395.15, 211.68
2023-09-05, fmrif3tb, 383.21, 218.79
2023-09-06, fmrif3tb, 339.89, 211.4
2023-09-07, fmrif3tb, 362.46, 218.28
2023-09-08, fmrif3tb, 387.06, 217.44
2023-09-11, fmrif3tb, 421.41, 219.57
2023-09-12, fmrif3tb, 383.06, 229.75
2023-09-13, fmrif3tb, 373.05, 191.84
2023-09-14, fmrif3tb, 421.17, 214.43
2023-09-15, fmrif3tb, 391.26, 220.71
2023-09-16, fmrif3tb, 398.5, 188.23
2023-09-17, fmrif3tb, 451.43, 239.89
2023-09-18, fmrif3tb, 412.39, 181.35
2023-09-19, fmrif3tb, 356.55, 195.04
2023-09-21, fmrif3tb, 384.41, 217.38
2023-09-22, fmrif3tb, 394.07, 236.47
2023-09-25, fmrif3tb, 336.46, 211.07
2023-09-26, fmrif3tb, 336.31, 223.6
2023-09-27, fmrif3tb, 394.49, 231.82
2023-09-28, fmrif3tb, 338.41, 202.84
2023-09-29, fmrif3tb, 329.09, 212.31
2023-10-02, fmrif3tb, 378.89, 215.65
2023-10-03, fmrif3tb, 403.25, 208.89
2023-10-04, fmrif3tb, 375.48, 201.66
2023-10-06, fmrif3tb, 370.61, 234.53
2023-10-10, fmrif3tb, 338.45, 202.55
2023-10-11, fmrif3tb, 421.52, 215.08
2023-10-13, fmrif3tb, 412.3, 221.35
2023-10-16, fmrif3tb, 400.66, 198.69
2023-10-17, fmrif3tb, 405.54, 195.89
2023-10-18, fmrif3tb, 443.72, 239.93
2023-10-19, fmrif3tb, 394.93, 218.01
2023-10-20, fmrif3tb, 371.29, 242.59
2023-10-23, fmrif3tb, 356.66, 214.33
2023-10-25, fmrif3tb, 382.86, 208.68
2023-10-26, fmrif3tb, 348.79, 228.97
2023-10-27, fmrif3tb, 437.86, 206.4
2023-10-30, fmrif3tb, 337.11, 185.81
2023-10-31, fmrif3tb, 394.21, 217.06
2023-11-01, fmrif3tb, 398.47, 220.32
2023-11-02, fmrif3tb, 372.69, 214.46
2023-11-03, fmrif3tb, 358.94, 210.01
2023-11-04, fmrif3tb, 433.81, 195.12
2023-11-06, fmrif3tb, 366.43, 197.57
2023-11-07, fmrif3tb, 394.73, 200.71
2023-11-08, fmrif3tb, 253.84, 118.59
2023-11-09, fmrif3tb, 268.93, 129.91
2023-11-12, fmrif3tb, 354.92, 205.15
2023-11-13, fmrif3tb, 368.5, 202.07
2023-11-14, fmrif3tb, 383.73, 208.37
2023-11-15, fmrif3tb, 395.59, 214.84
2023-11-16, fmrif3tb, 404.18, 213.67
2023-11-17, fmrif3tb, 428.23, 228.68
2023-11-20, fmrif3tb, 336.33, 191.98
2023-11-24, fmrif3tb, 382.14, 199.46
2023-11-27, fmrif3tb, 420.79, 209.62
2023-11-28, fmrif3tb, 387.32, 213.07
2023-11-30, fmrif3tb, 387.91, 209.96
2023-12-01, fmrif3tb, 388.39, 191.54
2023-12-02, fmrif3tb, 407.49, 202.17
2023-12-04, fmrif3tb, 380.12, 217.2
2023-12-05, fmrif3tb, 429.8, 219.22
2023-12-06, fmrif3tb, 305.63, 155.31
2023-12-07, fmrif3tb, 326.57, 175.76
2023-12-08, fmrif3tb, 378.83, 182.35
2023-12-10, fmrif3tb, 418.6, 207.12
2023-12-11, fmrif3tb, 191.88, 99.98
2023-12-12, fmrif3tb, 225.43, 121.62
2023-12-13, fmrif3tb, 379.47, 205.71
2023-12-14, fmrif3tb, 376.35, 185.37
2023-12-16, fmrif3tb, 370.23, 191.3
2023-12-18, fmrif3tb, 422.64, 205.3
2023-12-19, fmrif3tb, 371.27, 183.23
2023-12-20, fmrif3tb, 408.2, 218.37
2023-12-21, fmrif3tb, 410.59, 193.88
2023-12-27, fmrif3tb, 378.96, 193.82
2023-12-28, fmrif3tb, 388.24, 210.26
2023-12-29, fmrif3tb, 400.52, 205.59
2024-01-02, fmrif3tb, 417.38, 202.11
2024-01-03, fmrif3tb, 334.47, 208.98
2024-01-04, fmrif3tb, 332.74, 192.99
2024-01-05, fmrif3tb, 374.89, 209.76
2024-01-08, fmrif3tb, 393.07, 222.66
2024-01-10, fmrif3tb, 261.09, 133.02
2024-01-11, fmrif3tb, 389.28, 225.87
2024-01-12, fmrif3tb, 389.48, 221.95
2024-01-17, fmrif3tb, 348.87, 168.69
2024-01-18, fmrif3tb, 323.16, 161.28
2024-01-19, fmrif3tb, 298.13, 174.91
2024-01-20, fmrif3tb, 264.59, 145.18
2024-01-22, fmrif3tb, 316.14, 160.59
2024-01-23, fmrif3tb, 249.35, 139.74
2024-01-25, fmrif3tb, 398.61, 199
2024-01-26, fmrif3tb, 126.38, 91.74
2024-01-29, fmrif3tb, 305.81, 162.73
2024-01-30, fmrif3tb, 327.3, 172.8
2024-01-31, fmrif3tb, 359.25, 198.61
2024-02-01, fmrif3tb, 410.63, 205.02
2024-02-02, fmrif3tb, 360.36, 191.18
2024-02-04, fmrif3tb, 355.44, 194.21
2024-02-05, fmrif3tb, 342.85, 194.97
2024-02-06, fmrif3tb, 338.64, 153.38
2024-02-07, fmrif3tb, 322.8, 166.96
2024-02-08, fmrif3tb, 338.18, 207.2
2024-02-09, fmrif3tb, 381.99, 216.28
2024-02-12, fmrif3tb, 309.8, 152.38
2024-02-13, fmrif3tb, 320.19, 158.53
2024-02-14, fmrif3tb, 351.07, 210.31
2024-02-15, fmrif3tb, 293.84, 146.07
2024-02-16, fmrif3tb, 355.5, 181.52
2024-02-17, fmrif3tb, 387.16, 212.73
2024-02-20, fmrif3tb, 377.39, 198.01
2024-02-21, fmrif3tb, 332.09, 157.94
2024-02-22, fmrif3tb, 384.7, 213.1
2024-02-23, fmrif3tb, 345.25, 189.61
2024-02-24, fmrif3tb, 407.15, 223.04
2024-02-25, fmrif3tb, 401.9, 196.67
2024-02-26, fmrif3tb, 396.9, 207.64
2024-02-27, fmrif3tb, 412.41, 237.19
2024-02-28, fmrif3tb, 397.14, 214.53
2024-02-29, fmrif3tb, 347.5, 218.85
2024-03-01, fmrif3tb, 402.61, 219.44
2024-03-02, fmrif3tb, 412.46, 216.32
2024-03-03, fmrif3tb, 396.24, 209.78
2024-03-04, fmrif3tb, 410.12, 227.24
2024-03-05, fmrif3tb, 383.19, 208.2
2024-03-06, fmrif3tb, 376.98, 217.62
2024-03-07, fmrif3tb, 397.69, 213.71
2024-03-09, fmrif3tb, 341.46, 198.86
2024-03-12, fmrif3tb, 433.41, 178.54
2024-03-13, fmrif3tb, 413.89, 221.76
2024-03-14, fmrif3tb, 390.14, 213.37
2024-03-15, fmrif3tb, 407.63, 205.6
2024-03-16, fmrif3tb, 309.28, 151.22
2024-03-19, fmrif3tb, 385.45, 215.34
2024-03-20, fmrif3tb, 387.65, 211.5
2024-03-21, fmrif3tb, 433.52, 241.23
2024-03-22, fmrif3tb, 405.03, 208.78
2024-03-23, fmrif3tb, 398.83, 204.88
2024-03-24, fmrif3tb, 382.26, 204.94
2024-03-24, fmrif3td, 280.59, 169.39
2024-03-25, fmrif3tb, 368.01, 196.43
2024-03-26, fmrif3tb, 384.98, 207.63
2024-03-27, fmrif3td, 290.56, 165.02
2024-03-27, fmrif3tb, 447.28, 213.27
2024-03-28, fmrif3tb, 361.55, 184.67
2024-03-29, fmrif3tb, 391.49, 194.69
2024-04-01, fmrif3tb, 391.54, 217.6
2024-04-03, fmrif3tb, 389.81, 212.31
2024-04-04, fmrif3tb, 405.71, 215.39
2024-04-05, fmrif3tb, 467.66, 231.96
2024-04-06, fmrif3tb, 385.95, 215.6
2024-04-07, fmrif3tb, 411.85, 222.34
2024-04-09, fmrif3tb, 318.94, 188.69
2024-04-10, fmrif3tb, 375.43, 201.13
2024-04-11, fmrif3tb, 388.61, 217.4
2024-04-12, fmrif3tb, 453.46, 229.93
2024-04-15, fmrif3tb, 356.17, 186.51
2024-04-16, fmrif3tb, 390.12, 209.22
2024-04-19, fmrif3tb, 271.38, 134.67
2024-04-20, fmrif3tb, 370.2, 216.31
2024-04-22, fmrif3tb, 398.79, 209.42
2024-04-23, fmrif3tb, 389.39, 189.04
2024-04-24, fmrif3tb, 352.64, 211.2
2024-04-25, fmrif3tb, 429.46, 209.95
2024-04-26, fmrif3tb, 353.15, 213.21
2024-04-27, fmrif3tb, 387.29, 216.5
2024-04-29, fmrif3tb, 378.2, 206.47
2024-04-30, fmrif3tb, 372.87, 223.24
2024-05-01, fmrif3tb, 384.92, 189.14
2024-05-02, fmrif3tb, 384.05, 215.49
2024-05-03, fmrif3tb, 347.12, 180.27
2024-05-04, fmrif3tb, 379.38, 215.87
2024-05-05, fmrif3tb, 343.26, 199.47
2024-05-06, fmrif3tb, 361.18, 208.69
2024-05-07, fmrif3tb, 393.83, 198.9
2024-05-08, fmrif3tb, 360.75, 211.39
2024-05-09, fmrif3tb, 389.78, 226.57
2024-05-10, fmrif3tb, 319.89, 200.65
2024-05-11, fmrif3tb, 387.09, 192.36
2024-05-13, fmrif3tb, 352.61, 180.66
2024-05-15, fmrif3tb, 381.83, 211.98
2024-05-16, fmrif3tb, 380.15, 194.96
2024-05-17, fmrif3tb, 376.6, 208.53
2024-05-20, fmrif3tb, 407.96, 227.82
2024-05-21, fmrif3tb, 405.76, 178.3
2024-05-22, fmrif3tb, 339.31, 181.03
2024-05-23, fmrif3tb, 264.1, 144.44
2024-05-24, fmrif3tb, 335.61, 154.67
2024-05-25, fmrif3tb, 335.64, 203.81
2024-05-28, fmrif3tb, 358.88, 175.1
2024-05-29, fmrif3tb, 398.19, 221.14
2024-05-31, fmrif3tb, 431.7, 217.01
2024-06-01, fmrif3tb, 349.95, 164.82
2024-06-03, fmrif3tb, 413.55, 220.6
2024-06-04, fmrif3tb, 316.27, 176.73
2024-06-05, fmrif3tb, 394.56, 212.96
2024-06-06, fmrif3tb, 367.67, 208.27
2024-06-07, fmrif3tb, 316.92, 156.16
2024-06-08, fmrif3tb, 199.97, 101.02
2024-06-09, fmrif3tb, 305.53, 169.88
2024-06-11, fmrif3tb, 392, 204.66
2024-06-12, fmrif3tb, 371.23, 190.79
2024-06-13, fmrif3tb, 404.36, 211.78
2024-06-14, fmrif3tb, 368.48, 180.54
2024-06-15, fmrif3tb, 390.46, 214.88
2024-06-17, fmrif3tb, 377.79, 204.43
2024-06-18, fmrif3tb, 421.55, 194.59
2024-06-20, fmrif3tb, 404.25, 231.07
2024-06-24, fmrif3tb, 386.27, 203.1
2024-06-25, fmrif3tb, 397.34, 180.27
2024-06-26, fmrif3tb, 408.4, 221.29
2024-06-27, fmrif3tb, 405.96, 217.77
2024-06-28, fmrif3tb, 403.41, 230.1
2024-06-29, fmrif3tb, 404.83, 210.18
2024-07-01, fmrif3tb, 371.95, 199.91
2024-07-05, fmrif3tb, 397.56, 230.13
2024-07-08, fmrif3tb, 372.25, 224.19
2024-07-09, fmrif3tb, 404.55, 187.64
2024-07-10, fmrif3tb, 420.56, 230.94
2024-07-11, fmrif3tb, 433.41, 216.91
2024-07-12, fmrif3tb, 418.69, 204.42
2024-07-13, fmrif3tb, 425.35, 233.86
2024-07-14, fmrif3tb, 406.89, 222.34
2024-07-16, fmrif3tb, 410.56, 238.04
2024-07-17, fmrif3tb, 367.12, 186.28
2024-07-18, fmrif3tb, 355.25, 173.28
2024-07-19, fmrif3tb, 391.54, 212.77
2024-07-20, fmrif3tb, 355.39, 186.87
2024-07-21, fmrif3tb, 358.45, 189.97
2024-07-22, fmrif3tb, 392.07, 207.57
2024-07-23, fmrif3tb, 376.83, 204.51
2024-07-24, fmrif3tb, 430.62, 220.58
2024-07-25, fmrif3tb, 392.43, 219.03
2024-07-26, fmrif3tb, 382.7, 213.45
2024-07-27, fmrif3tb, 407.27, 219.76
2024-07-28, fmrif3tb, 385.34, 211.48
2024-07-29, fmrif3tb, 411.47, 190.22
2024-07-30, fmrif3tb, 402.33, 222.5
2024-07-31, fmrif3tb, 381.66, 204.88
2024-08-02, fmrif3tb, 389.49, 208.1
2024-08-03, fmrif3tb, 425.74, 234.72
2024-08-04, fmrif3tb, 369, 211.5
2024-08-05, fmrif3tb, 373.33, 199.44
2024-08-06, fmrif3tb, 416.34, 203.69
2024-08-07, fmrif3tb, 384.56, 209.21
2024-08-08, fmrif3tb, 404.35, 227.58
2024-08-10, fmrif3tb, 410.63, 217.34
2024-08-11, fmrif3tb, 402.43, 238.22
2024-08-12, fmrif3tb, 387.35, 224.64
2024-08-13, fmrif3tb, 403.34, 227.26
2024-08-14, fmrif3tb, 353.63, 204.05
2024-08-15, fmrif3tb, 365.3, 225.23
2024-08-16, fmrif3tb, 388.04, 211.18
2024-08-17, fmrif3tb, 380.31, 225.55
2024-08-19, fmrif3tb, 393.86, 212.53
2024-08-20, fmrif3tb, 384.86, 213.31
2024-08-21, fmrif3tb, 388.01, 204.29
2024-08-22, fmrif3tb, 403.5, 196.76
2024-08-23, fmrif3tb, 378.83, 230.78
2024-08-24, fmrif3tb, 342.55, 202.54
2024-08-25, fmrif3tb, 374.75, 207.7
2024-08-26, fmrif3tb, 381.36, 202.82
2024-08-27, fmrif3tb, 377.6, 210.72
2024-08-28, fmrif3tb, 419.54, 229.21
2024-08-29, fmrif3tb, 389.84, 201.18
2024-08-30, fmrif3tb, 412.68, 233.82
2024-08-31, fmrif3tb, 344.98, 169.62
2024-09-01, fmrif3tb, 346.87, 187.95
2024-09-03, fmrif3tb, 386.24, 233.82
2024-09-04, fmrif3tb, 386.73, 222.72
2024-09-05, fmrif3tb, 394.76, 227.57
2024-09-07, fmrif3tb, 379.82, 225.86
2024-09-07, fmrif3tb, 410.56, 207.07
2024-09-09, fmrif3tb, 398.94, 213.34
2024-09-10, fmrif3tb, 432.04, 205.24
2024-09-11, fmrif3tb, 443.83, 221.32
2024-09-12, fmrif3tb, 440.24, 226.87
2024-09-13, fmrif3tb, 404.24, 213.19
2024-09-14, fmrif3tb, 370.32, 175.13
2024-09-16, fmrif3tb, 436.35, 230.65
2024-09-17, fmrif3tb, 380.31, 167.79
2024-09-18, fmrif3tb, 409.32, 211.69
2024-09-19, fmrif3tb, 248.21, 122.76
2024-09-22, fmrif3tb, 384.47, 175.88
2024-09-23, fmrif3tb, 403.62, 206.65
2024-09-24, fmrif3tb, 454.74, 229.21
2024-09-26, fmrif3tb, 414.98, 229.16
2024-09-27, fmrif3tb, 333.67, 190.34
2024-09-28, fmrif3tb, 385.92, 205
2024-09-30, fmrif3tb, 413.26, 210.71
2024-10-01, fmrif3tb, 421.96, 202.36
2024-10-02, fmrif3tb, 425.38, 185.72
2024-10-03, fmrif3tb, 395.29, 187.53
2024-10-04, fmrif3tb, 402.95, 202.59
2024-10-05, fmrif3tb, 401.13, 179.97
2024-10-06, fmrif3tb, 360.06, 218.51
2024-10-07, fmrif3tb, 446.8, 211.97
2024-10-08, fmrif3tb, 451.97, 213.83
2024-10-12, fmrif3tb, 389.06, 202.94
2024-10-13, fmrif3tb, 413.81, 205.07
2024-10-15, fmrif3tb, 372.45, 207.65
2024-10-16, fmrif3tb, 419.93, 210.53
2024-10-17, fmrif3tb, 415.83, 168.39
2024-10-19, fmrif3tb, 432.5, 241.28
2024-10-20, fmrif3tb, 483.87, 221.77
2024-10-21, fmrif3tb, 402.65, 217.59
2024-10-22, fmrif3tb, 414.37, 212.57
2024-10-23, fmrif3tb, 389.91, 214.42
2024-10-24, fmrif3tb, 313.95, 149.36
2024-10-25, fmrif3tb, 402.39, 216.97
2024-10-26, fmrif3tb, 378.08, 170.62
2024-10-29, fmrif3tb, 374.69, 212.16
2024-10-30, fmrif3tb, 440.61, 253.86
2024-10-31, fmrif3tb, 402.97, 234.07
2024-11-01, fmrif3tb, 326.85, 153.04
2024-11-02, fmrif3tb, 421.84, 210.92
2024-11-04, fmrif3tb, 418.93, 203.8
2024-11-05, fmrif3tb, 478.38, 213.79
2024-11-06, fmrif3tb, 404.01, 221.36
2024-11-07, fmrif3tb, 427.86, 216.09
2024-11-07, fmrif3tb, 0, 0
2024-11-08, fmrif3tb, 396.44, 199.66
2024-11-09, fmrif3tb, 410.8, 205.15
2024-11-10, fmrif3tb, 467.25, 207.3
2024-11-12, fmrif3tb, 397.1, 219.64
2024-11-13, fmrif3tb, 384.45, 192.2
2024-11-14, fmrif3tb, 393.98, 184.05
2024-11-15, fmrif3tb, 376.1, 201.79
2024-11-16, fmrif3tb, 266.04, 131.03
2024-11-17, fmrif3tb, 262.06, 125.42
2024-11-18, fmrif3tb, 303.84, 147.27
2024-11-19, fmrif3tb, 296.88, 149.73
2024-11-20, fmrif3tb, 410.13, 196.56
2024-11-21, fmrif3tb, 248.27, 129.69
2024-11-22, fmrif3tb, 256.94, 126.06
2024-11-23, fmrif3tb, 356.49, 176.81
2024-11-24, fmrif3tb, 349.11, 188.71
2024-11-25, fmrif3tb, 375.02, 166.23
2024-11-26, fmrif3tb, 385.22, 199.68
2024-11-27, fmrif3tb, 319.08, 192.04
2024-11-29, fmrif3ta, 423.63, 195.87
2024-12-02, fmrif3tb, 337.9, 151.2
2024-12-03, fmrif3tb, 329.94, 139.46
2024-12-04, fmrif3tb, 385.88, 210.7
